febrl1_id;febrl2_id
4090;113427
4093;5521
4094;22494
4094;55981
4096;113934
4101;77605
4101;101234
4108;28677
4109;81956
4109;114309
4110;45147
4110;54734
4113;48501
4113;117260
4115;16626
4118;22511
4122;128734
4124;113360
4124;129614
4126;43674
4126;84292
4131;100280
4131;126269
4133;100714
4133;113436
4134;7845
4134;89903
4138;61339
4138;113155
4140;63444
4142;73484
4144;106389
4144;119494
4145;92851
4147;105692
4156;53629
4157;40678
4157;102881
4159;86759
4172;33104
4172;105061
4180;14649
4180;31633
4182;12643
4182;49936
4183;111633
4184;111107
4186;71894
4186;121018
4187;46730
4187;77251
4190;31861
4190;69134
4197;11387
4197;127234
4198;44594
4198;70484
4199;73352
4199;114588
4201;85649
4201;109367
4205;33072
4207;87675
4208;102367
4208;126237
4211;13420
4211;122583
4212;104344
4212;126073
4214;11783
4214;124893
4216;116212
4217;7794
4217;124355
4218;9494
4218;19755
4221;30115
4221;34241
4223;36854
4224;46404
4226;76082
4226;95223
4227;31438
4227;32554
4228;15205
4228;100858
4231;70787
4231;89334
4234;18242
4235;19948
4235;101355
4237;104504
4237;113083
4239;74642
4239;124968
4240;32778
4240;71316
4241;87179
4241;92940
4244;103069
4245;120850
4248;24589
4250;75212
4251;43973
4252;62894
4252;93446
4256;14810
4256;81874
4257;49416
4258;7269
4258;91029
4262;72323
4264;11817
4268;8989
4268;84028
4269;25328
4269;68382
4270;66654
4270;128839
4280;93210
4280;119305
4282;17321
4283;112195
4286;8938
4286;28052
4288;91614
4289;100276
4294;12646
4294;85474
4300;60070
4303;25003
4307;25759
4307;102053
4316;57925
4316;115163
4317;5192
4317;110558
4320;87239
4326;70522
4326;95070
4329;98821
4329;102549
4331;94510
4331;95188
4334;15131
4336;93019
4336;98014
4338;42346
4342;12443
4342;73958
4343;20327
4343;117957
4344;31363
4347;20851
4347;41861
4348;44030
4349;20773
4352;48016
4352;94210
4356;80317
4356;104242
4357;42817
4357;125640
4358;45751
4359;106677
4359;116563
4360;95204
4360;111357
4361;34603
4361;42290
4362;101430
4363;111192
4367;12142
4367;17839
4369;111172
4370;52914
4371;25046
4371;83610
4373;111884
4373;115793
4377;99913
4385;62184
4385;106427
4389;34519
4389;117541
4391;114462
4392;61056
4392;98897
4394;6010
4394;58972
4395;46556
4401;72028
4401;90365
4406;29862
4406;128743
4407;15647
4407;36253
4409;91043
4413;65012
4413;129624
4416;74662
4416;82207
4420;4756
4420;78391
4423;6710
4423;73376
4424;57196
4424;63594
4425;14766
4429;41590
4429;69854
4436;79453
4436;83927
4438;122020
4442;13521
4442;68531
4443;24720
4443;64710
4444;38488
4444;40004
4445;14949
4446;85843
4448;41969
4448;123403
4449;74282
4449;110989
4450;20012
4450;116818
4456;4589
4456;80420
4460;53999
4461;106658
4461;116552
4472;44031
4472;56937
4477;26534
4477;104420
4480;74612
4480;92827
4482;53054
4482;127038
4486;57133
4487;105747
4489;25856
4489;84531
4496;57782
4496;98236
4499;39478
4506;71738
4506;129863
4507;17673
4507;77700
4511;32017
4511;71550
4514;67860
4518;124007
4518;127540
4521;119629
4524;14555
4524;112182
4528;15685
4528;75185
4529;18081
4529;20724
4532;106732
4532;115846
4535;5074
4535;83654
4539;6712
4542;59043
4542;120670
4543;19081
4544;78365
4547;52021
4548;22993
4548;34320
4552;129183
4553;7659
4553;69664
4556;75839
4559;79140
4559;105681
4569;9310
4569;21700
4570;39507
4570;75268
4572;113643
4574;43436
4575;16774
4575;28124
4578;55447
4582;56619
4582;97111
4583;16406
4585;27830
4585;33925
4587;102667
4589;80420
4590;57484
4591;73091
4591;111127
4592;25099
4592;100355
4593;74042
4593;126037
4594;75664
4594;125347
4599;108341
4600;51644
4600;82857
4604;29303
4605;18493
4605;44653
4607;9333
4607;110099
4611;59837
4611;109598
4617;122578
4623;45541
4628;105243
4632;37342
4634;84628
4635;44797
4635;99723
4637;75826
4638;40196
4639;7319
4639;49496
4646;19937
4649;84967
4649;111593
4651;11934
4651;120844
4653;103261
4653;108866
4655;60532
4658;106044
4660;101484
4664;86271
4667;57059
4667;91931
4669;121843
4669;127402
4671;110067
4671;127006
4674;85332
4674;122414
4677;6992
4678;94575
4678;112359
4680;15664
4680;86933
4687;121477
4692;19431
4693;21213
4693;69022
4696;29569
4696;108015
4700;73936
4702;34056
4702;34781
4704;64082
4704;112441
4706;10673
4706;48869
4710;66482
4711;24349
4711;57406
4712;62306
4712;112878
4719;34393
4729;29338
4729;37983
4731;44763
4731;79767
4732;10157
4732;123176
4733;117259
4734;93226
4734;121131
4735;115609
4735;118339
4736;32686
4736;94679
4739;65471
4739;67875
4744;108796
4745;86426
4745;114958
4746;92085
4746;97609
4748;100085
4748;116783
4756;78391
4757;7617
4757;103184
4758;11781
4759;56723
4759;121676
4761;51330
4761;129437
4766;5991
4768;18538
4768;43715
4770;5790
4771;21414
4771;65667
4775;118760
4778;5789
4778;6119
4780;16332
4785;55277
4786;26327
4786;72604
4791;95175
4793;93502
4793;105673
4798;14857
4798;58525
4800;16435
4800;55066
4802;23408
4802;53578
4804;17337
4810;71224
4810;126500
4811;75381
4814;119559
4823;104045
4823;128483
4825;104282
4826;32407
4827;30729
4827;116345
4831;97145
4832;120019
4833;84305
4834;16971
4834;85560
4836;43521
4836;82210
4837;88001
4837;121022
4838;24723
4839;68056
4839;75797
4842;24509
4842;126858
4844;13131
4844;52294
4847;36938
4847;97143
4852;19915
4852;73017
4853;26694
4854;53203
4858;22472
4860;39221
4860;125720
4863;88997
4864;19580
4864;71834
4869;42879
4872;34672
4872;46415
4874;42896
4874;95902
4875;126989
4875;127099
4877;53522
4878;23497
4881;88901
4881;119310
4885;48720
4888;42396
4888;76139
4891;60673
4894;65161
4894;92883
4899;31252
4902;27032
4902;109669
4903;89078
4906;44198
4906;63768
4907;32068
4907;128045
4918;81399
4918;99896
4919;9672
4919;117970
4921;15413
4921;120394
4924;73621
4925;103355
4925;129895
4927;21225
4927;70781
4931;17085
4931;49190
4933;5702
4933;39618
4934;46241
4934;81432
4935;72379
4935;117804
4943;54816
4943;62962
4947;75564
4949;12363
4949;91104
4950;55426
4951;45057
4951;46489
4952;34649
4955;7042
4955;46942
4964;59824
4964;71856
4972;75848
4972;119308
4973;29699
4973;66445
4974;24820
4974;51545
4975;8206
4976;76991
4976;109133
4980;23819
4980;27382
4983;25590
4984;58880
4985;103236
4993;14628
4994;115269
4995;47219
4996;51747
4996;95495
4998;5766
5002;19114
5002;90579
5006;106599
5006;123479
5008;77421
5012;30160
5013;9372
5013;111291
5015;29653
5016;54454
5016;117983
5020;114746
5022;81096
5023;21271
5023;115367
5026;85798
5026;104381
5028;80397
5028;104705
5029;40830
5029;99413
5031;110507
5032;63675
5032;94677
5036;62151
5038;24154
5038;65810
5043;25344
5043;105109
5045;15329
5045;17951
5049;13559
5049;95676
5050;77082
5050;127488
5051;24056
5051;28044
5053;22250
5056;38513
5056;48555
5057;13806
5059;72408
5060;88603
5062;24843
5062;61065
5067;55081
5068;74792
5069;60052
5070;6788
5071;80394
5071;84387
5073;93038
5073;93449
5074;83654
5075;83780
5075;91989
5081;50925
5081;65939
5085;66972
5085;116307
5087;43278
5089;37904
5090;12968
5090;29246
5091;124142
5092;52326
5094;10439
5101;19647
5103;75077
5104;59711
5107;50023
5107;61191
5109;40265
5109;91994
5115;18546
5115;26329
5117;55350
5118;11693
5119;107564
5120;84010
5120;90000
5121;37294
5121;49873
5122;84847
5122;107364
5124;41952
5124;70461
5126;41319
5126;110768
5128;7264
5128;66107
5131;9659
5131;84947
5132;105977
5133;112884
5133;114719
5134;58971
5134;65932
5139;64252
5139;85003
5141;83887
5142;15692
5142;60115
5148;71543
5151;36005
5151;48284
5154;53251
5154;112199
5155;113431
5157;49299
5157;66314
5159;53898
5159;59097
5163;16970
5163;104571
5165;31239
5165;73001
5166;73249
5171;28008
5171;56943
5173;29131
5173;43131
5174;31456
5174;49011
5179;10808
5179;53905
5183;71335
5183;81529
5186;85221
5189;79770
5190;27622
5190;79201
5192;110558
5194;87778
5194;113877
5195;44002
5195;50486
5196;8759
5197;30820
5197;75614
5202;67054
5202;112658
5205;20549
5205;102333
5206;54511
5206;65947
5208;103159
5208;127356
5211;24515
5211;122611
5213;34062
5216;72612
5216;91573
5218;99013
5218;112032
5220;77109
5221;127181
5222;18202
5222;39659
5223;76768
5223;125035
5224;51986
5225;66369
5225;75133
5229;64339
5229;67149
5236;21837
5238;32520
5238;69588
5239;31360
5239;60580
5245;117863
5248;90068
5249;81255
5251;5900
5251;63720
5252;25313
5253;92149
5257;13865
5257;36523
5259;25059
5259;62689
5260;88049
5263;30375
5263;32679
5265;15532
5265;129613
5266;117214
5268;7674
5268;125707
5269;60696
5270;42429
5270;110037
5271;112984
5274;9292
5274;119508
5276;59481
5276;108316
5278;51476
5282;109016
5283;48793
5283;80011
5285;12206
5285;72737
5287;14477
5287;88762
5289;48071
5293;53833
5294;73899
5294;103300
5295;70194
5299;60951
5303;35961
5303;47996
5305;61338
5306;72433
5308;89179
5308;110289
5310;9957
5310;94268
5315;9417
5315;69254
5317;61437
5317;109855
5318;24011
5319;105416
5323;70273
5328;60723
5328;102384
5331;48449
5331;72886
5332;29080
5332;95637
5336;58749
5337;12981
5341;18840
5341;110410
5347;44855
5351;21694
5351;47530
5358;20351
5358;30616
5359;28891
5363;98956
5368;101266
5368;103459
5372;47680
5372;51265
5381;69566
5383;106745
5384;68922
5384;73634
5386;63773
5386;84244
5390;113334
5392;38159
5392;63163
5393;20136
5394;24835
5394;55568
5404;52005
5405;92177
5407;25657
5407;86920
5408;7886
5408;107001
5410;54347
5410;114549
5411;102128
5414;8698
5414;20202
5416;12650
5421;38026
5421;55934
5425;99826
5425;109429
5428;81312
5440;64569
5441;89960
5443;125810
5444;49059
5444;55787
5447;43778
5460;46747
5460;120042
5461;81371
5461;125489
5468;73459
5468;129018
5469;122581
5469;127728
5470;11775
5470;34290
5473;15357
5473;37406
5474;21080
5476;25012
5476;38262
5479;33885
5480;86713
5483;96734
5485;27999
5490;20211
5490;56149
5494;104581
5495;118366
5499;39073
5499;107075
5500;62340
5500;87916
5501;82373
5501;106198
5508;19738
5508;38183
5511;50214
5511;76180
5517;15602
5517;69124
5523;89839
5523;95327
5530;74462
5530;106378
5533;87979
5535;10264
5535;105468
5537;30122
5537;81445
5538;28084
5538;49130
5540;24302
5543;66346
5545;19043
5545;111637
5547;79296
5547;93593
5548;34992
5550;74921
5550;96522
5552;18130
5552;94567
5554;75959
5558;32871
5560;12282
5560;21329
5562;119108
5563;5730
5563;60024
5564;29222
5564;95361
5568;118234
5570;76240
5571;30321
5571;40860
5582;68159
5582;90882
5585;42847
5585;113975
5590;22259
5590;74384
5592;59162
5594;87455
5594;88298
5599;78187
5601;91173
5601;103651
5603;33764
5603;125093
5604;112382
5605;105897
5609;28929
5609;101617
5610;57870
5610;86065
5626;9647
5626;18935
5628;77165
5629;49527
5629;106152
5632;37387
5632;52147
5634;20934
5637;53485
5637;60340
5638;80601
5638;120074
5639;100959
5645;112358
5645;113931
5646;30056
5646;38375
5650;50915
5650;64214
5651;104971
5653;78248
5653;116080
5655;106534
5656;12306
5656;99903
5660;10571
5661;54803
5661;70707
5662;43538
5665;55238
5665;56724
5666;75295
5666;127172
5668;76267
5668;89095
5673;55094
5678;65134
5679;79679
5684;42222
5684;75603
5690;86501
5690;124657
5691;52173
5691;126438
5694;25178
5696;18219
5696;100888
5697;123424
5701;76278
5701;81909
5702;39618
5703;11097
5703;57048
5704;99575
5705;42961
5708;84270
5719;55476
5719;95607
5722;66703
5723;33560
5723;126486
5725;66941
5725;109038
5726;14674
5726;31245
5729;6274
5729;103908
5730;60024
5732;75533
5732;81378
5739;7599
5740;118059
5742;26110
5742;30419
5750;41639
5750;89132
5755;71811
5755;125323
5761;123284
5765;47429
5765;98740
5767;45800
5767;50122
5769;84053
5770;13309
5771;40142
5771;74568
5779;97809
5782;48270
5782;50245
5784;20615
5784;104569
5787;48542
5787;108351
5788;19853
5788;47162
5789;6119
5796;7844
5796;16744
5798;13354
5805;47679
5808;27100
5808;107628
5809;84950
5809;126147
5811;6273
5811;94236
5812;32216
5812;37453
5813;41044
5819;99643
5819;106946
5820;58265
5820;72294
5824;74525
5826;26761
5826;112308
5828;6169
5829;29548
5829;40578
5830;30440
5830;110675
5837;100514
5838;122375
5841;39010
5841;101184
5847;118077
5849;80502
5849;102185
5858;23470
5861;23149
5861;125396
5864;14391
5864;86471
5867;49167
5869;63337
5871;49115
5871;49214
5874;64469
5874;81546
5876;95536
5876;103221
5882;8838
5882;100663
5886;15741
5886;91426
5887;93392
5887;106570
5888;42563
5888;83061
5891;98283
5891;118245
5892;81856
5893;33855
5893;102718
5897;72963
5898;101414
5900;63720
5903;41819
5903;110487
5906;54874
5910;13924
5910;57209
5911;116761
5913;18856
5913;62195
5915;21570
5915;99800
5917;29065
5917;76185
5921;31843
5921;64378
5924;95943
5926;80437
5928;51479
5928;127982
5931;82397
5931;127543
5937;32165
5937;116753
5942;32920
5942;35745
5947;19335
5947;44950
5949;37771
5949;77531
5950;29069
5950;72830
5951;94319
5957;31116
5963;31455
5966;126399
5967;33584
5967;38724
5969;122690
5971;69605
5971;120703
5977;96987
5980;61430
5982;59356
5982;75530
5985;54062
5985;87852
5987;31953
5987;88320
5989;117213
5989;125135
5992;76474
5994;9818
5996;123915
6001;92766
6002;23625
6002;72509
6005;122224
6008;52245
6008;80672
6010;58972
6020;67282
6020;102408
6021;13317
6021;98614
6022;115346
6022;122170
6026;58594
6028;31528
6028;34123
6031;54872
6031;128315
6035;86985
6037;72660
6037;87071
6040;52025
6043;32934
6044;43447
6044;50676
6047;33384
6050;84133
6050;96167
6054;18849
6054;69807
6055;91430
6064;103136
6067;84774
6076;74671
6076;112351
6079;36963
6079;83036
6083;81777
6083;126028
6084;22296
6084;70494
6085;75757
6091;86193
6091;124649
6097;116249
6098;42778
6099;8642
6099;16540
6100;56421
6100;82240
6101;77847
6101;81014
6102;106023
6107;38628
6107;97922
6108;29011
6108;33842
6109;55557
6109;78049
6113;58949
6117;11999
6117;45644
6120;18122
6120;90750
6126;19495
6126;119132
6127;55879
6127;94468
6128;6944
6132;62571
6133;33109
6133;34520
6136;26594
6136;78641
6140;63575
6140;114929
6144;64062
6144;68570
6146;39158
6146;64971
6147;64854
6147;123439
6151;91952
6154;116216
6156;28032
6156;109497
6157;81828
6158;80801
6158;125330
6168;21104
6168;94117
6171;25776
6171;91052
6175;112737
6176;44290
6182;33527
6182;36825
6183;106892
6184;114422
6184;123235
6187;56220
6189;69707
6189;78124
6191;49693
6191;125890
6194;69212
6194;90182
6196;50113
6196;55065
6197;100881
6197;117069
6199;54025
6199;112634
6202;13168
6205;62946
6205;103700
6209;12202
6209;60670
6214;102910
6215;62298
6215;69453
6219;92811
6220;10266
6221;12230
6221;121020
6222;77522
6222;100341
6223;14437
6225;92091
6225;117197
6226;36683
6226;106005
6227;67935
6227;72459
6228;57760
6228;96421
6229;35636
6230;21892
6240;41174
6240;103260
6241;27546
6244;91902
6245;25353
6245;83126
6246;36926
6246;129146
6250;34215
6253;66557
6253;121421
6259;112973
6261;77067
6264;51279
6265;115197
6266;32757
6268;38665
6268;105806
6269;89322
6273;94236
6274;103908
6275;23746
6275;103405
6276;65268
6276;110323
6277;11659
6277;107000
6281;10307
6281;16304
6282;36795
6282;125406
6283;79776
6283;80436
6288;58891
6288;93409
6289;77270
6289;127245
6290;71862
6293;82306
6294;76498
6295;122083
6298;48752
6299;27560
6299;32109
6300;129443
6301;107258
6305;17628
6306;42675
6306;67702
6309;31626
6309;38111
6311;108195
6317;50016
6323;103952
6326;23277
6326;112147
6327;32082
6327;93253
6328;59749
